time,price,quantity,source,buyer,seller,initiator
20190304T195005,103.75,202,Auto trade,,,
20190304T195007,103.76,100,Auto trade,,,
20190304T195007,103.7582,100,Auto trade,,,
20190304T195011,103.76,100,Auto trade,,,
20190304T195017,103.77,100,Auto trade,,,
20190304T195020,103.77,1900,Auto trade,,,
20190304T195022,103.77,100,Auto trade,,,
20190304T195023,103.7701,100,Auto trade,,,
20190304T195027,103.77,100,Auto trade,,,
20190304T195028,103.78,100,Auto trade,,,
20190304T195029,103.78,415,Auto trade,,,
20190304T195030,103.78,300,Auto trade,,,
20190304T195031,103.78,100,Auto trade,,,
20190304T195032,103.78,200,Auto trade,,,
20190304T195032,103.785,100,Auto trade,,,
20190304T195037,103.7899,285,Auto trade,,,
20190304T195041,103.78,100,Auto trade,,,
20190304T195047,103.786,110,Auto trade,,,
20190304T195047,103.78,305,Auto trade,,,
20190304T195048,103.78,200,Auto trade,,,
20190304T195049,103.79,100,Auto trade,,,
20190304T195050,103.8,100,Auto trade,,,
20190304T195053,103.79,100,Auto trade,,,
20190304T195101,103.8,100,Auto trade,,,
20190304T195103,103.79,317,Auto trade,,,
20190304T195105,103.785,100,Auto trade,,,
20190304T195107,103.77,100,Auto trade,,,
20190304T195107,103.76,100,Auto trade,,,
20190304T195107,103.75,135,Auto trade,,,
20190304T195107,103.76,100,Auto trade,,,
20190304T195107,103.77,100,Auto trade,,,
20190304T195109,103.755,105,Auto trade,,,
20190304T195115,103.75,100,Auto trade,,,
20190304T195118,103.74,141,Auto trade,,,
20190304T195118,103.73,500,Auto trade,,,
20190304T195118,103.71,100,Auto trade,,,
20190304T195118,103.72,100,Auto trade,,,
20190304T195119,103.71,135,Auto trade,,,
20190304T195120,103.71,100,Auto trade,,,
20190304T195122,103.7,100,Auto trade,,,
20190304T195122,103.695,100,Auto trade,,,
20190304T195122,103.69,100,Auto trade,,,
20190304T195123,103.69,1238,Auto trade,,,
20190304T195123,103.692,100,Auto trade,,,
20190304T195123,103.69,130,Auto trade,,,
20190304T195123,103.7,100,Auto trade,,,
20190304T195126,103.71,100,Auto trade,,,
20190304T195127,103.71,500,Auto trade,,,
20190304T195128,103.71,200,Auto trade,,,
20190304T195128,103.715,100,Auto trade,,,
20190304T195130,103.71,100,Auto trade,,,
20190304T195130,103.7,200,Auto trade,,,
20190304T195130,103.705,100,Auto trade,,,
20190304T195130,103.7,100,Auto trade,,,
20190304T195133,103.7,499,Auto trade,,,
20190304T195136,103.7,100,Auto trade,,,
20190304T195136,103.69,288,Auto trade,,,
20190304T195137,103.7,100,Auto trade,,,
20190304T195140,103.69,100,Auto trade,,,
20190304T195140,103.68,100,Auto trade,,,
20190304T195143,103.68,100,Auto trade,,,
20190304T195144,103.6775,100,Auto trade,,,
20190304T195145,103.68,100,Auto trade,,,
20190304T195146,103.68,200,Auto trade,,,
20190304T195148,103.69,100,Auto trade,,,
20190304T195150,103.69,100,Auto trade,,,
20190304T195159,103.69,100,Auto trade,,,
20190304T195200,103.695,100,Auto trade,,,
20190304T195200,103.7,100,Auto trade,,,
20190304T195203,103.7,100,Auto trade,,,
20190304T195204,103.7,100,Auto trade,,,
20190304T195204,103.71,100,Auto trade,,,
20190304T195208,103.7,100,Auto trade,,,
20190304T195211,103.7,1686,Auto trade,,,
20190304T195212,103.7,100,Auto trade,,,
20190304T195217,103.71,100,Auto trade,,,
20190304T195218,103.71,100,Auto trade,,,
20190304T195220,103.72,300,Auto trade,,,
20190304T195220,103.725,100,Auto trade,,,
20190304T195220,103.73,100,Auto trade,,,
20190304T195221,103.72,200,Auto trade,,,
20190304T195223,103.71,100,Auto trade,,,
20190304T195224,103.72,100,Auto trade,,,
20190304T195227,103.73,100,Auto trade,,,
20190304T195228,103.74,100,Auto trade,,,
20190304T195230,103.75,200,Auto trade,,,
20190304T195230,103.755,100,Auto trade,,,
20190304T195231,103.75,100,Auto trade,,,
20190304T195234,103.75,100,Auto trade,,,
20190304T195236,103.7567,708,Auto trade,,,
20190304T195237,103.76,100,Auto trade,,,
20190304T195240,103.76,300,Auto trade,,,
20190304T195244,103.76,700,Auto trade,,,
20190304T195246,103.76,100,Auto trade,,,
20190304T195247,103.7569,100,Auto trade,,,
20190304T195248,103.76,100,Auto trade,,,
20190304T195250,103.76,400,Auto trade,,,
20190304T195254,103.76,400,Auto trade,,,
20190304T195300,103.76,200,Auto trade,,,
20190304T195301,103.77,100,Auto trade,,,
20190304T195301,103.78,100,Auto trade,,,
20190304T195302,103.78,100,Auto trade,,,
20190304T195303,103.78,100,Auto trade,,,
20190304T195304,103.78,200,Auto trade,,,
20190304T195306,103.77,100,Auto trade,,,
20190304T195315,103.78,100,Auto trade,,,
20190304T195320,103.78,200,Auto trade,,,
20190304T195320,103.7899,375,Auto trade,,,
20190304T195327,103.7824,2600,Auto trade,,,
20190304T195327,103.785,400,Auto trade,,,
20190304T195327,103.79,100,Auto trade,,,
20190304T195330,103.8,150,Auto trade,,,
20190304T195331,103.8,284,Auto trade,,,
20190304T195335,103.81,100,Auto trade,,,
20190304T195336,103.8,100,Auto trade,,,
20190304T195338,103.805,100,Auto trade,,,
20190304T195338,103.8,100,Auto trade,,,
20190304T195338,103.805,200,Auto trade,,,
20190304T195338,103.8,200,Auto trade,,,
20190304T195338,103.805,100,Auto trade,,,
20190304T195338,103.8,100,Auto trade,,,
20190304T195338,103.805,100,Auto trade,,,
20190304T195338,103.8,200,Auto trade,,,
20190304T195338,103.805,200,Auto trade,,,
20190304T195338,103.8,100,Auto trade,,,
20190304T195339,103.7931,1574,Auto trade,,,
20190304T195341,103.7946,100,Auto trade,,,
20190304T195341,103.79,100,Auto trade,,,
20190304T195344,103.79,200,Auto trade,,,
20190304T195347,103.7999,100,Auto trade,,,
20190304T195347,103.8,100,Auto trade,,,
20190304T195347,103.81,900,Auto trade,,,
20190304T195350,103.81,200,Auto trade,,,
20190304T195351,103.8,100,Auto trade,,,
20190304T195355,103.8,100,Auto trade,,,
20190304T195359,103.79,100,Auto trade,,,
20190304T195403,103.79,100,Auto trade,,,
20190304T195407,103.78,100,Auto trade,,,
20190304T195407,103.77,100,Auto trade,,,
20190304T195422,103.77,300,Auto trade,,,
20190304T195422,103.76,100,Auto trade,,,
20190304T195422,103.75,200,Auto trade,,,
20190304T195425,103.75,200,Auto trade,,,
20190304T195425,103.76,162,Auto trade,,,
20190304T195427,103.77,100,Auto trade,,,
20190304T195434,103.77,100,Auto trade,,,
20190304T195436,103.77,400,Auto trade,,,
20190304T195438,103.77,100,Auto trade,,,
20190304T195445,103.78,100,Auto trade,,,
20190304T195445,103.79,100,Auto trade,,,
20190304T195446,103.7937,100,Auto trade,,,
20190304T195446,103.79,100,Auto trade,,,
20190304T195446,103.78,100,Auto trade,,,
20190304T195447,103.8,128,Auto trade,,,
20190304T195448,103.81,200,Auto trade,,,
20190304T195448,103.805,100,Auto trade,,,
20190304T195448,103.81,295,Auto trade,,,
20190304T195448,103.8,100,Auto trade,,,
20190304T195449,103.82,100,Auto trade,,,
20190304T195450,103.82,200,Auto trade,,,
20190304T195451,103.82,807,Auto trade,,,
20190304T195451,103.83,200,Auto trade,,,
20190304T195451,103.82,100,Auto trade,,,
20190304T195451,103.83,100,Auto trade,,,
20190304T195452,103.83,400,Auto trade,,,
20190304T195453,103.8399,125,Auto trade,,,
20190304T195453,103.84,100,Auto trade,,,
20190304T195453,103.85,100,Auto trade,,,
20190304T195453,103.84,100,Auto trade,,,
20190304T195454,103.83,300,Auto trade,,,
20190304T195455,103.83,100,Auto trade,,,
20190304T195505,103.84,100,Auto trade,,,
20190304T195506,103.85,200,Auto trade,,,
20190304T195507,103.845,800,Auto trade,,,
20190304T195508,103.84,100,Auto trade,,,
20190304T195509,103.845,100,Auto trade,,,
20190304T195513,103.85,162,Auto trade,,,
20190304T195514,103.85,100,Auto trade,,,
20190304T195514,103.84,100,Auto trade,,,
20190304T195516,103.84,1043,Auto trade,,,
20190304T195518,103.84,100,Auto trade,,,
20190304T195518,103.83,100,Auto trade,,,
20190304T195524,103.82,100,Auto trade,,,
20190304T195527,103.821,100,Auto trade,,,
20190304T195527,103.83,100,Auto trade,,,
20190304T195540,103.8499,100,Auto trade,,,
20190304T195543,103.84,100,Auto trade,,,
20190304T195544,103.83,152,Auto trade,,,
20190304T195545,103.83,200,Auto trade,,,
20190304T195546,103.83,100,Auto trade,,,
20190304T195547,103.83,100,Auto trade,,,
20190304T195550,103.84,200,Auto trade,,,
20190304T195551,103.84,700,Auto trade,,,
20190304T195553,103.84,100,Auto trade,,,
20190304T195554,103.84,100,Auto trade,,,
20190304T195555,103.83,100,Auto trade,,,
20190304T195556,103.8349,141,Auto trade,,,
20190304T195557,103.84,100,Auto trade,,,
20190304T195604,103.85,100,Auto trade,,,
20190304T195605,103.85,200,Auto trade,,,
20190304T195606,103.85,100,Auto trade,,,
20190304T195607,103.85,600,Auto trade,,,
20190304T195608,103.85,200,Auto trade,,,
20190304T195609,103.85,200,Auto trade,,,
20190304T195616,103.85,100,Auto trade,,,
20190304T195616,103.84,200,Auto trade,,,
20190304T195619,103.84,200,Auto trade,,,
20190304T195621,103.83,240,Auto trade,,,
20190304T195622,103.825,182,Auto trade,,,
20190304T195622,103.82,100,Auto trade,,,
20190304T195622,103.81,100,Auto trade,,,
20190304T195624,103.8179,400,Auto trade,,,
20190304T195625,103.815,400,Auto trade,,,
20190304T195627,103.81,130,Auto trade,,,
20190304T195631,103.815,200,Auto trade,,,
20190304T195633,103.81,100,Auto trade,,,
20190304T195634,103.81,300,Auto trade,,,
20190304T195638,103.8175,225,Auto trade,,,
20190304T195639,103.81,100,Auto trade,,,
20190304T195639,103.815,100,Auto trade,,,
20190304T195639,103.81,100,Auto trade,,,
20190304T195640,103.81,1126,Auto trade,,,
20190304T195643,103.81,200,Auto trade,,,
20190304T195645,103.81,200,Auto trade,,,
20190304T195646,103.82,103,Auto trade,,,
20190304T195650,103.83,100,Auto trade,,,
20190304T195653,103.8201,150,Auto trade,,,
20190304T195653,103.82,100,Auto trade,,,
20190304T195654,103.82,100,Auto trade,,,
20190304T195656,103.8,273,Auto trade,,,
20190304T195703,103.8099,150,Auto trade,,,
20190304T195703,103.8,100,Auto trade,,,
20190304T195704,103.8,304,Auto trade,,,
20190304T195706,103.8,200,Auto trade,,,
20190304T195706,103.7984,100,Auto trade,,,
20190304T195706,103.7974,100,Auto trade,,,
20190304T195706,103.8,100,Auto trade,,,
20190304T195706,103.795,100,Auto trade,,,
20190304T195706,103.7969,100,Auto trade,,,
20190304T195706,103.8,100,Auto trade,,,
20190304T195706,103.7977,700,Auto trade,,,
20190304T195707,103.7999,197,Auto trade,,,
20190304T195708,103.8,100,Auto trade,,,
20190304T195708,103.7999,100,Auto trade,,,
20190304T195708,103.8,500,Auto trade,,,
20190304T195712,103.7944,180,Auto trade,,,
20190304T195715,103.8,100,Auto trade,,,
20190304T195715,103.81,100,Auto trade,,,
20190304T195716,103.81,100,Auto trade,,,
20190304T195720,103.7999,237,Auto trade,,,
20190304T195721,103.8,200,Auto trade,,,
20190304T195727,103.8,100,Auto trade,,,
20190304T195730,103.8,500,Auto trade,,,
20190304T195731,103.8,100,Auto trade,,,
20190304T195731,103.79,100,Auto trade,,,
20190304T195732,103.7827,500,Auto trade,,,
20190304T195733,103.785,100,Auto trade,,,
20190304T195733,103.7867,400,Auto trade,,,
20190304T195743,103.79,168,Auto trade,,,
20190304T195745,103.7823,150,Auto trade,,,
20190304T195745,103.79,100,Auto trade,,,
20190304T195746,103.81,100,Auto trade,,,
20190304T195747,103.81,400,Auto trade,,,
20190304T195747,103.8,100,Auto trade,,,
20190304T195748,103.8001,900,Auto trade,,,
20190304T195748,103.8061,100,Auto trade,,,
20190304T195748,103.8,135,Auto trade,,,
20190304T195749,103.8,100,Auto trade,,,
20190304T195754,103.8,200,Auto trade,,,
20190304T195757,103.81,100,Auto trade,,,
20190304T195802,103.81,600,Auto trade,,,
20190304T195803,103.81,400,Auto trade,,,
20190304T195804,103.805,100,Auto trade,,,
20190304T195804,103.81,400,Auto trade,,,
20190304T195806,103.81,100,Auto trade,,,
20190304T195809,103.81,100,Auto trade,,,
20190304T195813,103.82,200,Auto trade,,,
20190304T195817,103.82,100,Auto trade,,,
20190304T195819,103.8275,369,Auto trade,,,
20190304T195828,103.82,1000,Auto trade,,,
20190304T195832,103.83,100,Auto trade,,,
20190304T195834,103.83,100,Auto trade,,,
20190304T195838,103.84,100,Auto trade,,,
20190304T195839,103.84,200,Auto trade,,,
20190304T195840,103.84,200,Auto trade,,,
20190304T195841,103.83,100,Auto trade,,,
20190304T195843,103.83,100,Auto trade,,,
20190304T195844,103.8233,1000,Auto trade,,,
20190304T195848,103.83,400,Auto trade,,,
20190304T195856,103.839,101,Auto trade,,,
20190304T195856,103.835,100,Auto trade,,,
20190304T195900,103.8332,1000,Auto trade,,,
20190304T195905,103.84,100,Auto trade,,,
20190304T195907,103.837,100,Auto trade,,,
20190304T195907,103.839,100,Auto trade,,,
20190304T195910,103.84,100,Auto trade,,,
20190304T195911,103.85,300,Auto trade,,,
20190304T195912,103.85,200,Auto trade,,,
20190304T195913,103.84,100,Auto trade,,,
20190304T195915,103.85,100,Auto trade,,,
20190304T195917,103.84,100,Auto trade,,,
20190304T195919,103.83,100,Auto trade,,,
20190304T195923,103.84,100,Auto trade,,,
20190304T195932,103.84,100,Auto trade,,,
20190304T195935,103.84,500,Auto trade,,,
20190304T195938,103.84,300,Auto trade,,,
20190304T195941,103.86,200,Auto trade,,,
20190304T195942,103.86,1900,Auto trade,,,
20190304T195942,103.87,200,Auto trade,,,
20190304T195942,103.86,200,Auto trade,,,
20190304T195943,103.875,100,Auto trade,,,
20190304T195944,103.85,300,Auto trade,,,
20190304T195946,103.85,1100,Auto trade,,,
20190304T195949,103.85,200,Auto trade,,,
20190304T195952,103.84,100,Auto trade,,,
20190304T195956,103.84,200,Auto trade,,,
20190304T195957,103.83,305,Auto trade,,,
20190304T200000,103.84,100,Auto trade,,,
20190304T200001,103.85,100,Auto trade,,,
20190304T200004,103.86,100,Auto trade,,,
20190304T200004,103.87,100,Auto trade,,,
20190304T200006,103.87,300,Auto trade,,,
20190304T200006,103.86,100,Auto trade,,,
20190304T200008,103.86,100,Auto trade,,,
20190304T200012,103.86,600,Auto trade,,,
20190304T200013,103.87,100,Auto trade,,,
20190304T200016,103.87,200,Auto trade,,,
20190304T200019,103.851,100,Auto trade,,,
20190304T200026,103.86,100,Auto trade,,,
20190304T200026,103.865,100,Auto trade,,,
20190304T200028,103.87,100,Auto trade,,,
20190304T200028,103.865,200,Auto trade,,,
20190304T200030,103.87,200,Auto trade,,,
20190304T200030,103.86,100,Auto trade,,,
20190304T200031,103.86,300,Auto trade,,,
20190304T200033,103.87,100,Auto trade,,,
20190304T200037,103.88,100,Auto trade,,,
20190304T200038,103.88,100,Auto trade,,,
20190304T200039,103.88,100,Auto trade,,,
20190304T200040,103.88,100,Auto trade,,,
20190304T200043,103.88,100,Auto trade,,,
20190304T200045,103.88,200,Auto trade,,,
20190304T200046,103.88,300,Auto trade,,,
20190304T200051,103.89,100,Auto trade,,,
20190304T200055,103.9,100,Auto trade,,,
20190304T200056,103.9,200,Auto trade,,,
20190304T200057,103.89,100,Auto trade,,,
20190304T200059,103.89,1220,Auto trade,,,
20190304T200059,103.8801,300,Auto trade,,,
20190304T200059,103.89,300,Auto trade,,,
20190304T200100,103.885,400,Auto trade,,,
20190304T200100,103.89,100,Auto trade,,,
20190304T200107,103.89,200,Auto trade,,,
20190304T200112,103.89,480,Auto trade,,,
20190304T200113,103.88,100,Auto trade,,,
20190304T200115,103.87,100,Auto trade,,,
20190304T200116,103.87,300,Auto trade,,,
20190304T200117,103.8646,384,Auto trade,,,
20190304T200118,103.865,100,Auto trade,,,
20190304T200119,103.865,240,Auto trade,,,
20190304T200122,103.86,100,Auto trade,,,
20190304T200122,103.85,100,Auto trade,,,
20190304T200124,103.85,1513,Auto trade,,,
20190304T200129,103.84,100,Auto trade,,,
20190304T200130,103.84,300,Auto trade,,,
20190304T200132,103.8356,150,Auto trade,,,
20190304T200133,103.84,100,Auto trade,,,
20190304T200134,103.84,400,Auto trade,,,
20190304T200136,103.84,100,Auto trade,,,
20190304T200138,103.83,100,Auto trade,,,
20190304T200139,103.835,320,Auto trade,,,
20190304T200139,103.84,100,Auto trade,,,
20190304T200140,103.84,300,Auto trade,,,
20190304T200143,103.84,100,Auto trade,,,
20190304T200144,103.83,200,Auto trade,,,
20190304T200145,103.83,100,Auto trade,,,
20190304T200147,103.84,100,Auto trade,,,
20190304T200148,103.84,100,Auto trade,,,
20190304T200155,103.8426,1000,Auto trade,,,
20190304T200155,103.85,100,Auto trade,,,
20190304T200156,103.84,100,Auto trade,,,
20190304T200159,103.84,100,Auto trade,,,
20190304T200200,103.84,300,Auto trade,,,
20190304T200204,103.8449,115,Auto trade,,,
20190304T200205,103.8401,100,Auto trade,,,
20190304T200205,103.84,100,Auto trade,,,
20190304T200205,103.8401,100,Auto trade,,,
20190304T200205,103.83,200,Auto trade,,,
20190304T200212,103.83,300,Auto trade,,,
20190304T200214,103.84,100,Auto trade,,,
20190304T200216,103.835,100,Auto trade,,,
20190304T200216,103.8399,120,Auto trade,,,
20190304T200217,103.83,100,Auto trade,,,
20190304T200217,103.835,100,Auto trade,,,
20190304T200217,103.83,100,Auto trade,,,
20190304T200218,103.83,511,Auto trade,,,
20190304T200221,103.8368,186,Auto trade,,,
20190304T200224,103.83,100,Auto trade,,,
20190304T200225,103.83,300,Auto trade,,,
20190304T200226,103.84,100,Auto trade,,,
20190304T200227,103.85,100,Auto trade,,,
20190304T200230,103.84,100,Auto trade,,,
20190304T200233,103.84,100,Auto trade,,,
20190304T200236,103.84,200,Auto trade,,,
20190304T200236,103.8366,100,Auto trade,,,
20190304T200239,103.8332,100,Auto trade,,,
20190304T200243,103.83,100,Auto trade,,,
20190304T200243,103.82,200,Auto trade,,,
20190304T200243,103.825,100,Auto trade,,,
20190304T200244,103.825,100,Auto trade,,,
20190304T200244,103.82,100,Auto trade,,,
20190304T200244,103.81,100,Auto trade,,,
20190304T200244,103.8166,100,Auto trade,,,
20190304T200245,103.815,100,Auto trade,,,
20190304T200245,103.81,100,Auto trade,,,
20190304T200246,103.81,400,Auto trade,,,
20190304T200247,103.81,100,Auto trade,,,
20190304T200248,103.81,400,Auto trade,,,
20190304T200250,103.81,1101,Auto trade,,,
20190304T200250,103.815,100,Auto trade,,,
20190304T200250,103.81,100,Auto trade,,,
20190304T200250,103.815,120,Auto trade,,,
20190304T200251,103.8144,100,Auto trade,,,
20190304T200255,103.8169,200,Auto trade,,,
20190304T200257,103.81,100,Auto trade,,,
20190304T200258,103.81,100,Auto trade,,,
20190304T200259,103.805,100,Auto trade,,,
20190304T200304,103.808,126,Auto trade,,,
20190304T200304,103.81,100,Auto trade,,,
20190304T200304,103.82,100,Auto trade,,,
20190304T200305,103.82,500,Auto trade,,,
20190304T200306,103.81,100,Auto trade,,,
20190304T200306,103.8,227,Auto trade,,,
20190304T200307,103.8,400,Auto trade,,,
20190304T200308,103.8,100,Auto trade,,,
20190304T200309,103.81,100,Auto trade,,,
20190304T200310,103.82,100,Auto trade,,,
20190304T200310,103.825,100,Auto trade,,,
20190304T200312,103.83,100,Auto trade,,,
20190304T200313,103.83,100,Auto trade,,,
20190304T200315,103.83,400,Auto trade,,,
20190304T200315,103.82,100,Auto trade,,,
20190304T200318,103.82,100,Auto trade,,,
20190304T200320,103.82,200,Auto trade,,,
20190304T200326,103.8252,120,Auto trade,,,
20190304T200328,103.8175,1000,Auto trade,,,
20190304T200330,103.8127,650,Auto trade,,,
20190304T200334,103.82,100,Auto trade,,,
20190304T200341,103.83,100,Auto trade,,,
20190304T200344,103.8275,300,Auto trade,,,
20190304T200344,103.83,100,Auto trade,,,
20190304T200347,103.8399,205,Auto trade,,,
20190304T200353,103.84,150,Auto trade,,,
20190304T200356,103.845,100,Auto trade,,,
20190304T200356,103.84,100,Auto trade,,,
20190304T200357,103.8464,100,Auto trade,,,
20190304T200358,103.849,100,Auto trade,,,
20190304T200359,103.84,100,Auto trade,,,
20190304T200359,103.83,100,Auto trade,,,
20190304T200401,103.83,400,Auto trade,,,
20190304T200404,103.83,100,Auto trade,,,
20190304T200407,103.83,200,Auto trade,,,
20190304T200408,103.84,100,Auto trade,,,
20190304T200408,103.8368,145,Auto trade,,,
20190304T200410,103.8213,100,Auto trade,,,
20190304T200413,103.82,200,Auto trade,,,
20190304T200413,103.81,700,Auto trade,,,
20190304T200413,103.82,100,Auto trade,,,
20190304T200413,103.81,100,Auto trade,,,
20190304T200413,103.82,100,Auto trade,,,
20190304T200413,103.81,100,Auto trade,,,
20190304T200413,103.82,100,Auto trade,,,
20190304T200413,103.81,100,Auto trade,,,
20190304T200413,103.82,100,Auto trade,,,
20190304T200413,103.81,200,Auto trade,,,
20190304T200413,103.82,100,Auto trade,,,
20190304T200414,103.8,100,Auto trade,,,
20190304T200414,103.8225,200,Auto trade,,,
20190304T200416,103.79,100,Auto trade,,,
20190304T200418,103.79,100,Auto trade,,,
20190304T200419,103.79,200,Auto trade,,,
20190304T200423,103.8,100,Auto trade,,,
20190304T200427,103.81,100,Auto trade,,,
20190304T200427,103.8,100,Auto trade,,,
20190304T200428,103.8,100,Auto trade,,,
20190304T200429,103.8,100,Auto trade,,,
20190304T200434,103.82,100,Auto trade,,,
20190304T200435,103.81,100,Auto trade,,,
20190304T200439,103.81,400,Auto trade,,,
20190304T200442,103.813,150,Auto trade,,,
20190304T200442,103.81,100,Auto trade,,,
20190304T200442,103.82,100,Auto trade,,,
20190304T200443,103.82,100,Auto trade,,,
20190304T200443,103.83,100,Auto trade,,,
20190304T200444,103.84,100,Auto trade,,,
20190304T200445,103.83,200,Auto trade,,,
20190304T200447,103.82,100,Auto trade,,,
20190304T200449,103.82,100,Auto trade,,,
20190304T200450,103.83,200,Auto trade,,,
20190304T200450,103.835,100,Auto trade,,,
20190304T200450,103.83,100,Auto trade,,,
20190304T200453,103.82,100,Auto trade,,,
20190304T200458,103.82,100,Auto trade,,,
20190304T200459,103.815,200,Auto trade,,,
20190304T200459,103.82,100,Auto trade,,,
20190304T200500,103.8201,225,Auto trade,,,
20190304T200502,103.83,100,Auto trade,,,
20190304T200503,103.83,100,Auto trade,,,
20190304T200508,103.84,100,Auto trade,,,
20190304T200508,103.85,100,Auto trade,,,
20190304T200508,103.845,100,Auto trade,,,
20190304T200509,103.845,791,Auto trade,,,
20190304T200509,103.85,200,Auto trade,,,
20190304T200510,103.85,500,Auto trade,,,
20190304T200511,103.86,100,Auto trade,,,
20190304T200512,103.8552,200,Auto trade,,,
20190304T200515,103.85,100,Auto trade,,,
20190304T200517,103.84,200,Auto trade,,,
20190304T200527,103.8591,100,Auto trade,,,
20190304T200528,103.86,200,Auto trade,,,
20190304T200528,103.855,100,Auto trade,,,
20190304T200529,103.855,100,Auto trade,,,
20190304T200529,103.85,100,Auto trade,,,
20190304T200529,103.855,200,Auto trade,,,
20190304T200529,103.85,200,Auto trade,,,
20190304T200529,103.855,200,Auto trade,,,
20190304T200529,103.85,100,Auto trade,,,
20190304T200529,103.84,100,Auto trade,,,
20190304T200532,103.84,300,Auto trade,,,
20190304T200533,103.84,200,Auto trade,,,
20190304T200539,103.8417,790,Auto trade,,,
20190304T200541,103.841,300,Auto trade,,,
20190304T200543,103.85,100,Auto trade,,,
20190304T200544,103.85,300,Auto trade,,,
20190304T200545,103.8464,340,Auto trade,,,
20190304T200546,103.8456,141,Auto trade,,,
20190304T200553,103.85,100,Auto trade,,,
20190304T200555,103.85,1000,Auto trade,,,
20190304T200557,103.845,100,Auto trade,,,
20190304T200557,103.85,100,Auto trade,,,
20190304T200559,103.84,134,Auto trade,,,
20190304T200559,103.83,100,Auto trade,,,
20190304T200602,103.83,600,Auto trade,,,
20190304T200603,103.83,500,Auto trade,,,
20190304T200605,103.82,200,Auto trade,,,
20190304T200606,103.82,400,Auto trade,,,
20190304T200609,103.82,300,Auto trade,,,
20190304T200611,103.815,100,Auto trade,,,
20190304T200612,103.82,100,Auto trade,,,
20190304T200614,103.83,100,Auto trade,,,
20190304T200620,103.85,100,Auto trade,,,
20190304T200623,103.85,200,Auto trade,,,
20190304T200624,103.84,100,Auto trade,,,
20190304T200627,103.85,100,Auto trade,,,
20190304T200632,103.85,200,Auto trade,,,
20190304T200634,103.85,2709,Auto trade,,,
20190304T200635,103.86,150,Auto trade,,,
20190304T200635,103.85,100,Auto trade,,,
20190304T200637,103.8595,100,Auto trade,,,
20190304T200639,103.86,100,Auto trade,,,
20190304T200639,103.87,400,Auto trade,,,
20190304T200642,103.87,600,Auto trade,,,
20190304T200649,103.87,100,Auto trade,,,
20190304T200655,103.88,100,Auto trade,,,
20190304T200706,103.8999,3522,Auto trade,,,
20190304T200706,103.9,400,Auto trade,,,
20190304T200706,103.8999,400,Auto trade,,,
20190304T200706,103.9,380,Auto trade,,,
20190304T200706,103.9011,400,Auto trade,,,
20190304T200706,103.9,100,Auto trade,,,
20190304T200706,103.9011,100,Auto trade,,,
20190304T200706,103.9,100,Auto trade,,,
20190304T200707,103.9,100,Auto trade,,,
20190304T200708,103.9,800,Auto trade,,,
20190304T200715,103.91,100,Auto trade,,,
20190304T200716,103.92,100,Auto trade,,,
20190304T200716,103.915,100,Auto trade,,,
20190304T200716,103.92,300,Auto trade,,,
20190304T200717,103.92,5030,Auto trade,,,
20190304T200717,103.93,100,Auto trade,,,
20190304T200718,103.92,100,Auto trade,,,
20190304T200718,103.9232,312,Auto trade,,,
20190304T200721,103.92,1000,Auto trade,,,
20190304T200723,103.92,100,Auto trade,,,
20190304T200724,103.92,600,Auto trade,,,
20190304T200725,103.925,200,Auto trade,,,
20190304T200726,103.91,100,Auto trade,,,
20190304T200726,103.915,200,Auto trade,,,
20190304T200726,103.91,102,Auto trade,,,
20190304T200728,103.9199,1000,Auto trade,,,
20190304T200729,103.91,100,Auto trade,,,
20190304T200729,103.89,100,Auto trade,,,
20190304T200735,103.89,4200,Auto trade,,,
20190304T200737,103.89,100,Auto trade,,,
20190304T200738,103.89,200,Auto trade,,,
20190304T200738,103.895,100,Auto trade,,,
20190304T200739,103.89,100,Auto trade,,,
20190304T200740,103.885,300,Auto trade,,,
20190304T200742,103.88,200,Auto trade,,,
20190304T200742,103.875,200,Auto trade,,,
20190304T200742,103.87,200,Auto trade,,,
20190304T200743,103.87,100,Auto trade,,,
20190304T200747,103.87,400,Auto trade,,,
20190304T200748,103.87,500,Auto trade,,,
20190304T200751,103.87,100,Auto trade,,,
20190304T200751,103.875,200,Auto trade,,,
20190304T200751,103.87,100,Auto trade,,,
20190304T200752,103.87,600,Auto trade,,,
20190304T200752,103.86,100,Auto trade,,,
20190304T200756,103.86,100,Auto trade,,,
20190304T200759,103.86,300,Auto trade,,,
20190304T200802,103.86,200,Auto trade,,,
20190304T200804,103.865,100,Auto trade,,,
20190304T200807,103.85,100,Auto trade,,,
20190304T200807,103.84,100,Auto trade,,,
20190304T200808,103.85,100,Auto trade,,,
20190304T200809,103.8532,200,Auto trade,,,
20190304T200810,103.85,100,Auto trade,,,
20190304T200811,103.85,600,Auto trade,,,
20190304T200813,103.85,100,Auto trade,,,
20190304T200814,103.85,100,Auto trade,,,
20190304T200815,103.85,100,Auto trade,,,
20190304T200815,103.84,100,Auto trade,,,
20190304T200816,103.85,100,Auto trade,,,
20190304T200817,103.8468,350,Auto trade,,,
20190304T200825,103.845,100,Auto trade,,,
20190304T200825,103.85,100,Auto trade,,,
20190304T200830,103.85,200,Auto trade,,,
20190304T200832,103.85,100,Auto trade,,,
20190304T200841,103.86,100,Auto trade,,,
20190304T200843,103.86,200,Auto trade,,,
